Order_ID,Order_Date,Customer_ID,Region,Category,Sales
ORD-5381,13-08-2022,2592,LATAM,Technology,796.47
ORD-5382,13-08-2022,1558,LATAM,Technology,1451.94
ORD-5383,13-08-2022,1158,EMEA,Furniture,1153.38
ORD-5384,13-08-2022,1488,EMEA,Furniture,983.6
ORD-5385,13-08-2022,1685,LATAM,Technology,1402.19
ORD-5386,13-08-2022,2265,NA,Technology,803.59
ORD-5387,13-08-2022,1793,NA,Office Supplies,269.7
ORD-5388,13-08-2022,2776,EMEA,Technology,988.01
ORD-5389,13-08-2022,2905,APAC,Technology,1053.39
ORD-5390,13-08-2022,1004,NA,Office Supplies,419.77
ORD-5391,13-08-2022,2619,APAC,Technology,1872.53
ORD-5392,13-08-2022,2843,NA,Technology,470.4
ORD-5393,13-08-2022,1360,LATAM,Technology,830.27
ORD-5394,13-08-2022,1458,EMEA,Office Supplies,326.76
ORD-5395,13-08-2022,1247,APAC,Furniture,1080.88
ORD-5396,13-08-2022,2589,APAC,Technology,629.12
ORD-5397,13-08-2022,2696,LATAM,Office Supplies,988.76
ORD-5398,13-08-2022,1945,NA,Technology,464.74
ORD-5399,13-08-2022,1421,APAC,Office Supplies,126.47
ORD-5400,13-08-2022,2946,NA,Technology,1562.87
ORD-5401,14-08-2022,2761,LATAM,Office Supplies,1289.35
ORD-5402,14-08-2022,1014,EMEA,Furniture,694.66
ORD-5403,14-08-2022,1735,APAC,Furniture,114.04
ORD-5404,14-08-2022,2596,NA,Furniture,1733.84
ORD-5405,14-08-2022,2145,APAC,Technology,356.19
ORD-5406,14-08-2022,1276,NA,Office Supplies,1862.87
ORD-5407,14-08-2022,2581,NA,Technology,967.62
ORD-5408,14-08-2022,1452,NA,Technology,693.97
ORD-5409,14-08-2022,2413,LATAM,Office Supplies,1488.68
ORD-5410,14-08-2022,2317,EMEA,Technology,1756.14
ORD-5411,14-08-2022,2597,APAC,Office Supplies,754.01
ORD-5412,14-08-2022,1597,EMEA,Office Supplies,826.54
ORD-5413,14-08-2022,1445,NA,Furniture,877.65
ORD-5414,14-08-2022,1209,NA,Furniture,1846.2
ORD-5415,14-08-2022,2613,EMEA,Furniture,1391.28
ORD-5416,14-08-2022,1713,EMEA,Office Supplies,510.34
ORD-5417,14-08-2022,1301,APAC,Furniture,386.3
ORD-5418,14-08-2022,2932,NA,Office Supplies,476.13
ORD-5419,14-08-2022,2246,EMEA,Technology,541.86
ORD-5420,14-08-2022,2757,LATAM,Furniture,475.76
ORD-5421,14-08-2022,1002,NA,Office Supplies,1323.84
ORD-5422,14-08-2022,1989,NA,Office Supplies,249.55
ORD-5423,14-08-2022,2541,APAC,Office Supplies,786.97
ORD-5424,14-08-2022,2116,LATAM,Office Supplies,1257.61
ORD-5425,15-08-2022,1519,APAC,Furniture,595.9
ORD-5426,15-08-2022,2451,LATAM,Furniture,149.24
ORD-5427,15-08-2022,1492,APAC,Furniture,182.01
ORD-5428,15-08-2022,2258,LATAM,Office Supplies,269.41
ORD-5429,15-08-2022,1619,LATAM,Technology,1674.97
ORD-5430,15-08-2022,2184,LATAM,Office Supplies,1322.57
ORD-5431,15-08-2022,2744,EMEA,Technology,147.75
ORD-5432,15-08-2022,2775,NA,Furniture,794.32
ORD-5433,15-08-2022,1330,LATAM,Office Supplies,571.6
ORD-5434,15-08-2022,1332,EMEA,Office Supplies,1164.52
ORD-5435,15-08-2022,1049,EMEA,Furniture,1055.16
ORD-5436,15-08-2022,2546,APAC,Office Supplies,972.63
ORD-5437,15-08-2022,1862,NA,Technology,642.73
ORD-5438,15-08-2022,2691,NA,Technology,292.84
ORD-5439,15-08-2022,2515,APAC,Technology,1489.91
ORD-5440,15-08-2022,2605,NA,Office Supplies,1762.12
ORD-5441,15-08-2022,2704,APAC,Office Supplies,1889.42
ORD-5442,15-08-2022,1271,EMEA,Technology,136.07
ORD-5443,15-08-2022,1579,EMEA,Office Supplies,1485.02
ORD-5444,15-08-2022,2890,LATAM,Technology,1458.48
ORD-5445,15-08-2022,2275,APAC,Furniture,1895.28
ORD-5446,15-08-2022,1559,EMEA,Technology,520.77
ORD-5447,15-08-2022,1695,EMEA,Furniture,1489.51
ORD-5448,15-08-2022,2855,APAC,Furniture,128.16
ORD-5449,16-08-2022,2722,EMEA,Furniture,1269.87
ORD-5450,16-08-2022,2113,NA,Technology,714.68
ORD-5451,16-08-2022,1445,EMEA,Technology,1542.44
ORD-5452,16-08-2022,2016,APAC,Office Supplies,1729.34
ORD-5453,16-08-2022,2355,NA,Office Supplies,742.35
ORD-5454,16-08-2022,2162,NA,Furniture,1060.66
ORD-5455,16-08-2022,1356,EMEA,Technology,252.46
ORD-5456,16-08-2022,2624,LATAM,Office Supplies,845.48
ORD-5457,16-08-2022,1273,NA,Office Supplies,734.38
ORD-5458,16-08-2022,2042,APAC,Office Supplies,382.58
ORD-5459,16-08-2022,1310,LATAM,Technology,1791.07
ORD-5460,16-08-2022,1869,LATAM,Office Supplies,313.21
ORD-5461,16-08-2022,1885,NA,Furniture,1278.76
ORD-5462,16-08-2022,1153,EMEA,Technology,1782.48
ORD-5463,16-08-2022,2413,LATAM,Office Supplies,1825.7
ORD-5464,16-08-2022,2283,EMEA,Office Supplies,1590.61
ORD-5465,16-08-2022,1619,NA,Technology,368.76
ORD-5466,16-08-2022,1882,APAC,Office Supplies,1638.51
ORD-5467,16-08-2022,1796,LATAM,Office Supplies,567.6
ORD-5468,16-08-2022,2594,APAC,Furniture,1846.35
ORD-5469,16-08-2022,1124,EMEA,Technology,1423.99
ORD-5470,16-08-2022,2377,EMEA,Office Supplies,1574.83
ORD-5471,16-08-2022,2296,APAC,Technology,188.36
ORD-5472,16-08-2022,1618,NA,Technology,1173.87
ORD-5473,17-08-2022,2834,NA,Furniture,1645.86
ORD-5474,17-08-2022,1244,LATAM,Furniture,1725.95
ORD-5475,17-08-2022,1847,LATAM,Technology,76.69
ORD-5476,17-08-2022,1449,NA,Furniture,1879.54
ORD-5477,17-08-2022,1929,NA,Furniture,105.81
ORD-5478,17-08-2022,2270,APAC,Office Supplies,1236.75
ORD-5479,17-08-2022,1519,EMEA,Furniture,1392.91
ORD-5480,17-08-2022,2164,EMEA,Furniture,232.54
ORD-5481,17-08-2022,1361,LATAM,Office Supplies,115.06
ORD-5482,17-08-2022,1007,NA,Office Supplies,1574.13
ORD-5483,17-08-2022,1477,APAC,Technology,781.65
ORD-5484,17-08-2022,2375,LATAM,Furniture,232.08
ORD-5485,17-08-2022,1494,APAC,Office Supplies,1530.08
ORD-5486,17-08-2022,2629,NA,Furniture,1701.34
ORD-5487,17-08-2022,1832,NA,Technology,1183.02
ORD-5488,17-08-2022,2450,NA,Furniture,339.25
ORD-5489,17-08-2022,2062,EMEA,Furniture,50.14
ORD-5490,17-08-2022,1592,NA,Furniture,1407.59
ORD-5491,17-08-2022,1186,LATAM,Office Supplies,1109.28
ORD-5492,17-08-2022,2619,EMEA,Office Supplies,1308.58
ORD-5493,17-08-2022,2623,APAC,Technology,1630.11
ORD-5494,17-08-2022,1753,LATAM,Furniture,879.77
ORD-5495,17-08-2022,2877,LATAM,Technology,266.54
ORD-5496,17-08-2022,1092,APAC,Technology,1881.17
ORD-5497,18-08-2022,1085,EMEA,Office Supplies,1099.62
ORD-5498,18-08-2022,2067,LATAM,Furniture,1238.28
ORD-5499,18-08-2022,1136,LATAM,Furniture,1868.15
ORD-5500,18-08-2022,1420,LATAM,Technology,1864.54
ORD-5501,18-08-2022,1073,EMEA,Furniture,1152.75
ORD-5502,18-08-2022,2571,EMEA,Office Supplies,609.27
ORD-5503,18-08-2022,2636,EMEA,Technology,1994.28
ORD-5504,18-08-2022,2535,LATAM,Technology,1368.02
ORD-5505,18-08-2022,2179,NA,Office Supplies,828.7
ORD-5506,18-08-2022,2961,APAC,Office Supplies,1128.48
ORD-5507,18-08-2022,2278,NA,Office Supplies,843.35
ORD-5508,18-08-2022,1170,EMEA,Office Supplies,1778.84
ORD-5509,18-08-2022,2751,LATAM,Office Supplies,975.35
ORD-5510,18-08-2022,1169,LATAM,Office Supplies,1650.59
ORD-5511,18-08-2022,2787,NA,Technology,1683.55
ORD-5512,18-08-2022,1871,NA,Furniture,1652.18
ORD-5513,18-08-2022,1321,APAC,Furniture,1449.93
ORD-5514,18-08-2022,2590,LATAM,Technology,1712.66
ORD-5515,18-08-2022,1455,NA,Furniture,786.71
ORD-5516,18-08-2022,1943,APAC,Furniture,247.03
ORD-5517,18-08-2022,2626,EMEA,Technology,1688.06
ORD-5518,18-08-2022,1789,NA,Furniture,1006.37
ORD-5519,18-08-2022,1612,EMEA,Furniture,272.2
ORD-5520,18-08-2022,2178,APAC,Technology,248.32
ORD-5521,19-08-2022,1888,EMEA,Furniture,335.3
ORD-5522,19-08-2022,1348,LATAM,Office Supplies,1506.93
ORD-5523,19-08-2022,2474,LATAM,Technology,1427.5
ORD-5524,19-08-2022,2899,EMEA,Furniture,423.56
ORD-5525,19-08-2022,2676,LATAM,Furniture,1696.91
ORD-5526,19-08-2022,2196,APAC,Office Supplies,576.96
ORD-5527,19-08-2022,1009,LATAM,Technology,1590.11
ORD-5528,19-08-2022,1739,EMEA,Technology,987.84
ORD-5529,19-08-2022,2288,EMEA,Furniture,1468.47
ORD-5530,19-08-2022,2461,EMEA,Office Supplies,775.15
ORD-5531,19-08-2022,2783,NA,Office Supplies,707.34
ORD-5532,19-08-2022,2270,EMEA,Office Supplies,1685.89
ORD-5533,19-08-2022,1666,APAC,Office Supplies,89.9
ORD-5534,19-08-2022,1545,LATAM,Office Supplies,1949.98
ORD-5535,19-08-2022,2522,LATAM,Office Supplies,1303.4
ORD-5536,19-08-2022,1128,NA,Technology,876.32
ORD-5537,19-08-2022,2695,NA,Furniture,1263.55
ORD-5538,19-08-2022,1600,APAC,Furniture,263.03
ORD-5539,19-08-2022,1604,EMEA,Office Supplies,1037.82
ORD-5540,19-08-2022,1326,NA,Technology,1970.49
ORD-5541,19-08-2022,2776,LATAM,Technology,485.83
ORD-5542,19-08-2022,2858,NA,Office Supplies,1450.11
ORD-5543,19-08-2022,1979,NA,Furniture,881.24
ORD-5544,19-08-2022,1403,EMEA,Office Supplies,1311.87
ORD-5545,20-08-2022,1628,NA,Technology,425.68
ORD-5546,20-08-2022,2629,APAC,Office Supplies,951.52
ORD-5547,20-08-2022,2698,LATAM,Furniture,1960.58
ORD-5548,20-08-2022,2634,EMEA,Furniture,406.67
ORD-5549,20-08-2022,2648,LATAM,Technology,1280.16
ORD-5550,20-08-2022,2382,APAC,Office Supplies,1159.68
ORD-5551,20-08-2022,2626,APAC,Office Supplies,1138.8
ORD-5552,20-08-2022,2881,NA,Technology,1237.94
ORD-5553,20-08-2022,1717,NA,Office Supplies,1014.43
ORD-5554,20-08-2022,2040,NA,Technology,53.52
ORD-5555,20-08-2022,1273,LATAM,Office Supplies,1802.19
ORD-5556,20-08-2022,1684,APAC,Furniture,1657.42
ORD-5557,20-08-2022,1115,EMEA,Technology,364.85
ORD-5558,20-08-2022,1860,NA,Office Supplies,838.28
ORD-5559,20-08-2022,1692,LATAM,Office Supplies,1545.69
ORD-5560,20-08-2022,2114,NA,Office Supplies,1960.52
ORD-5561,20-08-2022,2105,APAC,Technology,1903.25
ORD-5562,20-08-2022,1323,EMEA,Furniture,1800.73
ORD-5563,20-08-2022,1960,APAC,Office Supplies,333.58
ORD-5564,20-08-2022,1113,LATAM,Technology,1830.66
ORD-5565,20-08-2022,2792,NA,Office Supplies,1759.32
ORD-5566,20-08-2022,2081,APAC,Furniture,766.36
ORD-5567,20-08-2022,1153,LATAM,Furniture,801.15
ORD-5568,20-08-2022,2900,NA,Furniture,930.62
ORD-5569,21-08-2022,2427,EMEA,Technology,1319.23
ORD-5570,21-08-2022,2651,APAC,Office Supplies,536.45
ORD-5571,21-08-2022,2878,NA,Technology,65.44
ORD-5572,21-08-2022,2289,NA,Office Supplies,299.63
ORD-5573,21-08-2022,1314,NA,Technology,891.43
ORD-5574,21-08-2022,2738,NA,Office Supplies,578.37
ORD-5575,21-08-2022,2064,APAC,Technology,1533.74
ORD-5576,21-08-2022,1104,NA,Office Supplies,231.25
ORD-5577,21-08-2022,2924,LATAM,Technology,1836.58
ORD-5578,21-08-2022,2913,APAC,Furniture,1792.75
ORD-5579,21-08-2022,2216,NA,Technology,1819.34
ORD-5580,21-08-2022,2424,APAC,Furniture,1484.43
ORD-5581,21-08-2022,2301,LATAM,Furniture,231.86
ORD-5582,21-08-2022,1353,LATAM,Office Supplies,887.51
ORD-5583,21-08-2022,2015,APAC,Furniture,280.18
ORD-5584,21-08-2022,2772,NA,Furniture,1975.64
ORD-5585,21-08-2022,2960,NA,Office Supplies,679.42
ORD-5586,21-08-2022,1732,LATAM,Technology,1178.95
ORD-5587,21-08-2022,2603,NA,Technology,1563.2
ORD-5588,21-08-2022,1708,LATAM,Furniture,1842.82
ORD-5589,21-08-2022,2279,NA,Technology,1515.98
ORD-5590,21-08-2022,1650,LATAM,Furniture,1355.52
ORD-5591,21-08-2022,1823,EMEA,Technology,942.64
ORD-5592,21-08-2022,1946,NA,Technology,1218.69
ORD-5593,22-08-2022,1660,NA,Technology,206.44
ORD-5594,22-08-2022,1098,NA,Furniture,1770.17
ORD-5595,22-08-2022,1587,APAC,Office Supplies,1096.68
ORD-5596,22-08-2022,1281,NA,Technology,99.47
ORD-5597,22-08-2022,2906,APAC,Technology,1841.41
ORD-5598,22-08-2022,1402,APAC,Technology,988.82
ORD-5599,22-08-2022,2132,LATAM,Furniture,1739.81
ORD-5600,22-08-2022,1699,APAC,Office Supplies,1716.64
ORD-5601,22-08-2022,1198,APAC,Furniture,1635.19
ORD-5602,22-08-2022,2326,EMEA,Technology,141.58
ORD-5603,22-08-2022,1326,NA,Furniture,509.19
ORD-5604,22-08-2022,1153,APAC,Technology,1753.58
ORD-5605,22-08-2022,1551,NA,Technology,1800
ORD-5606,22-08-2022,2668,APAC,Furniture,926.98
ORD-5607,22-08-2022,1404,LATAM,Technology,891.28
ORD-5608,22-08-2022,1461,EMEA,Technology,366.78
ORD-5609,22-08-2022,1131,APAC,Office Supplies,1937.45
ORD-5610,22-08-2022,1790,NA,Furniture,442.01
ORD-5611,22-08-2022,1873,LATAM,Furniture,398.05
ORD-5612,22-08-2022,1083,NA,Technology,1328.24
ORD-5613,22-08-2022,2422,LATAM,Technology,500.83
ORD-5614,22-08-2022,1753,EMEA,Furniture,1878.77
ORD-5615,22-08-2022,1627,LATAM,Furniture,41.6
ORD-5616,22-08-2022,2132,NA,Furniture,31.39
ORD-5617,23-08-2022,1220,NA,Technology,1019.66
ORD-5618,23-08-2022,2927,APAC,Office Supplies,986.36
ORD-5619,23-08-2022,1552,LATAM,Office Supplies,343.46
ORD-5620,23-08-2022,2391,NA,Technology,999.15
ORD-5621,23-08-2022,2170,APAC,Technology,835.09
ORD-5622,23-08-2022,1111,EMEA,Technology,1782.85
ORD-5623,23-08-2022,1614,NA,Furniture,38.32
ORD-5624,23-08-2022,2581,APAC,Technology,1953.01
ORD-5625,23-08-2022,1923,NA,Furniture,1256.3
ORD-5626,23-08-2022,2517,LATAM,Office Supplies,320.65
ORD-5627,23-08-2022,2528,APAC,Technology,112.58
ORD-5628,23-08-2022,1474,LATAM,Technology,1085.45
ORD-5629,23-08-2022,1835,EMEA,Furniture,485.08
ORD-5630,23-08-2022,2913,LATAM,Furniture,616.31
ORD-5631,23-08-2022,1270,APAC,Furniture,505.36
ORD-5632,23-08-2022,1420,NA,Office Supplies,1307.34
ORD-5633,23-08-2022,2920,APAC,Office Supplies,1115.99
ORD-5634,23-08-2022,1706,LATAM,Technology,174.39
ORD-5635,23-08-2022,2390,LATAM,Technology,1062.52
ORD-5636,23-08-2022,2303,NA,Furniture,1586.56
ORD-5637,23-08-2022,2306,EMEA,Office Supplies,180.77
ORD-5638,23-08-2022,1039,APAC,Technology,1781.68
ORD-5639,23-08-2022,2982,NA,Furniture,1165.05
ORD-5640,23-08-2022,1188,NA,Furniture,1902.24
ORD-5641,24-08-2022,2187,NA,Office Supplies,313.32
ORD-5642,24-08-2022,1993,APAC,Office Supplies,1987.26
ORD-5643,24-08-2022,2559,APAC,Technology,1295.66
ORD-5644,24-08-2022,1535,APAC,Technology,1143.64
ORD-5645,24-08-2022,2027,EMEA,Furniture,1040.25
ORD-5646,24-08-2022,2858,NA,Furniture,66.84
ORD-5647,24-08-2022,1289,LATAM,Furniture,1880.49
ORD-5648,24-08-2022,2976,LATAM,Technology,1295.11
ORD-5649,24-08-2022,1432,NA,Office Supplies,201.42
ORD-5650,24-08-2022,1470,LATAM,Technology,61.49
ORD-5651,24-08-2022,2204,EMEA,Office Supplies,120.55
ORD-5652,24-08-2022,2271,EMEA,Technology,1226.6
ORD-5653,24-08-2022,1627,APAC,Technology,1235.75
ORD-5654,24-08-2022,1278,APAC,Office Supplies,1009.34
ORD-5655,24-08-2022,1876,APAC,Technology,627.4
ORD-5656,24-08-2022,1580,APAC,Technology,1072.85
ORD-5657,24-08-2022,1862,APAC,Furniture,1042.28
ORD-5658,24-08-2022,1253,LATAM,Office Supplies,58.44
ORD-5659,24-08-2022,1180,LATAM,Office Supplies,579.29
ORD-5660,24-08-2022,2853,APAC,Furniture,125.31
ORD-5661,24-08-2022,1680,EMEA,Office Supplies,1802.31
ORD-5662,24-08-2022,1824,LATAM,Furniture,1455.94
ORD-5663,24-08-2022,2532,EMEA,Office Supplies,1992.31
ORD-5664,24-08-2022,2784,EMEA,Office Supplies,618.3
ORD-5665,25-08-2022,1699,NA,Office Supplies,1759.4
ORD-5666,25-08-2022,1565,NA,Office Supplies,1214.05
ORD-5667,25-08-2022,2349,APAC,Furniture,917.19
ORD-5668,25-08-2022,2380,EMEA,Furniture,460.69
ORD-5669,25-08-2022,2848,LATAM,Office Supplies,1482.02
ORD-5670,25-08-2022,2673,NA,Technology,1810.2
ORD-5671,25-08-2022,1679,NA,Furniture,485.91
ORD-5672,25-08-2022,1390,EMEA,Office Supplies,367.27
ORD-5673,25-08-2022,2638,NA,Furniture,1398.52
ORD-5674,25-08-2022,2957,NA,Technology,1954.41
ORD-5675,25-08-2022,2108,LATAM,Technology,1504.91
ORD-5676,25-08-2022,2340,EMEA,Technology,583.47
ORD-5677,25-08-2022,1211,NA,Office Supplies,851.51
ORD-5678,25-08-2022,2538,EMEA,Office Supplies,780.95
ORD-5679,25-08-2022,1383,NA,Technology,1707.15
ORD-5680,25-08-2022,2714,LATAM,Furniture,1547.31
ORD-5681,25-08-2022,1341,EMEA,Furniture,1186.17
ORD-5682,25-08-2022,2838,NA,Technology,564.42
ORD-5683,25-08-2022,2987,LATAM,Office Supplies,1877.22
ORD-5684,25-08-2022,1843,NA,Furniture,1313.56
ORD-5685,25-08-2022,2061,EMEA,Furniture,1941.54
ORD-5686,25-08-2022,2534,NA,Furniture,1168.63
ORD-5687,25-08-2022,1419,EMEA,Office Supplies,1645.96
ORD-5688,25-08-2022,1750,EMEA,Technology,1629.95
ORD-5689,26-08-2022,2192,NA,Office Supplies,687.91
ORD-5690,26-08-2022,2988,LATAM,Furniture,1928.76
ORD-5691,26-08-2022,2932,APAC,Technology,63.44
ORD-5692,26-08-2022,2366,LATAM,Office Supplies,1542.05
ORD-5693,26-08-2022,2849,LATAM,Technology,1931.8
ORD-5694,26-08-2022,1305,NA,Furniture,691.04
ORD-5695,26-08-2022,2565,LATAM,Office Supplies,1303.26
ORD-5696,26-08-2022,1701,LATAM,Technology,1133.2
ORD-5697,26-08-2022,1868,APAC,Office Supplies,1527.78
ORD-5698,26-08-2022,1536,LATAM,Furniture,1735.03
ORD-5699,26-08-2022,2135,APAC,Technology,1214.03
ORD-5700,26-08-2022,2434,NA,Furniture,1635.49
ORD-5701,26-08-2022,2970,APAC,Technology,638.33
ORD-5702,26-08-2022,1205,EMEA,Furniture,472.6
ORD-5703,26-08-2022,2208,EMEA,Furniture,872.72
ORD-5704,26-08-2022,2405,APAC,Office Supplies,1361.92
ORD-5705,26-08-2022,1495,EMEA,Furniture,390.75
ORD-5706,26-08-2022,2402,NA,Office Supplies,1367.1
ORD-5707,26-08-2022,2070,EMEA,Furniture,800.31
ORD-5708,26-08-2022,2909,APAC,Furniture,1595.24
ORD-5709,26-08-2022,2763,NA,Furniture,92.93
ORD-5710,26-08-2022,2574,EMEA,Technology,1342.61
ORD-5711,26-08-2022,2551,NA,Office Supplies,1306.65
ORD-5712,26-08-2022,1503,APAC,Technology,1883.05
ORD-5713,27-08-2022,2045,EMEA,Office Supplies,1432.47
ORD-5714,27-08-2022,1212,NA,Furniture,1596.68
ORD-5715,27-08-2022,1309,NA,Technology,1811.09
ORD-5716,27-08-2022,1660,EMEA,Office Supplies,1356.6
ORD-5717,27-08-2022,2991,NA,Furniture,594.5
ORD-5718,27-08-2022,1752,NA,Office Supplies,1742.15
ORD-5719,27-08-2022,1271,APAC,Office Supplies,1500.2
ORD-5720,27-08-2022,2594,APAC,Furniture,860.39
ORD-5721,27-08-2022,2822,APAC,Technology,1426.85
ORD-5722,27-08-2022,1937,APAC,Furniture,1738.02
ORD-5723,27-08-2022,2225,APAC,Technology,1951.79
ORD-5724,27-08-2022,1031,APAC,Office Supplies,1905.66
ORD-5725,27-08-2022,1442,EMEA,Office Supplies,664.15
ORD-5726,27-08-2022,1161,APAC,Office Supplies,854.95
ORD-5727,27-08-2022,1766,NA,Technology,236.88
ORD-5728,27-08-2022,1253,EMEA,Furniture,510.14
ORD-5729,27-08-2022,1520,NA,Technology,1767.19
ORD-5730,27-08-2022,1976,APAC,Office Supplies,734.48
ORD-5731,27-08-2022,2674,APAC,Office Supplies,1248.69
ORD-5732,27-08-2022,2503,NA,Furniture,1338.61
ORD-5733,27-08-2022,1009,NA,Technology,1568.02
ORD-5734,27-08-2022,1725,NA,Office Supplies,381.94
ORD-5735,27-08-2022,1504,LATAM,Technology,623.53
ORD-5736,27-08-2022,1784,LATAM,Technology,907.71
ORD-5737,28-08-2022,2859,LATAM,Furniture,742.39
ORD-5738,28-08-2022,2583,LATAM,Furniture,1966.15
ORD-5739,28-08-2022,1435,EMEA,Office Supplies,1673.18
ORD-5740,28-08-2022,2134,APAC,Furniture,969.78
ORD-5741,28-08-2022,1152,NA,Technology,1760.95
ORD-5742,28-08-2022,2658,APAC,Furniture,708.35
ORD-5743,28-08-2022,1916,NA,Technology,1575.94
ORD-5744,28-08-2022,1868,APAC,Office Supplies,462.88
ORD-5745,28-08-2022,2125,EMEA,Technology,1549.2
ORD-5746,28-08-2022,1752,LATAM,Furniture,923.78
ORD-5747,28-08-2022,2856,APAC,Furniture,232.85
ORD-5748,28-08-2022,2214,NA,Office Supplies,561.06
ORD-5749,28-08-2022,2752,APAC,Furniture,816.5
ORD-5750,28-08-2022,1562,EMEA,Office Supplies,1503.6
ORD-5751,28-08-2022,2827,EMEA,Office Supplies,164.51
ORD-5752,28-08-2022,2104,APAC,Furniture,1325.9
ORD-5753,28-08-2022,1488,LATAM,Technology,1437.71
ORD-5754,28-08-2022,1894,NA,Office Supplies,1314.76
ORD-5755,28-08-2022,2111,EMEA,Technology,1526.13
ORD-5756,28-08-2022,2217,EMEA,Furniture,372.77
ORD-5757,28-08-2022,1103,APAC,Technology,1182.46
ORD-5758,28-08-2022,2806,EMEA,Technology,1883.47
ORD-5759,28-08-2022,2119,EMEA,Technology,1229.35
ORD-5760,28-08-2022,2446,NA,Technology,1230.45
ORD-5761,29-08-2022,2914,LATAM,Furniture,1478.15
ORD-5762,29-08-2022,2221,NA,Furniture,679.74
ORD-5763,29-08-2022,2024,LATAM,Technology,1406.94
ORD-5764,29-08-2022,2006,NA,Furniture,1834.14
ORD-5765,29-08-2022,1406,APAC,Furniture,41.57
ORD-5766,29-08-2022,2401,EMEA,Office Supplies,1742.82
ORD-5767,29-08-2022,1166,LATAM,Furniture,452.86
ORD-5768,29-08-2022,1508,APAC,Technology,922.73
ORD-5769,29-08-2022,2661,EMEA,Furniture,1707.65
ORD-5770,29-08-2022,1312,EMEA,Furniture,1651.35
ORD-5771,29-08-2022,2616,EMEA,Furniture,1786.02
ORD-5772,29-08-2022,2441,NA,Furniture,1882.03
ORD-5773,29-08-2022,1762,APAC,Office Supplies,905.37
ORD-5774,29-08-2022,1680,APAC,Technology,1319.6
ORD-5775,29-08-2022,1476,EMEA,Technology,793.15
ORD-5776,29-08-2022,1072,LATAM,Furniture,714.42
ORD-5777,29-08-2022,2164,APAC,Furniture,874.56
ORD-5778,29-08-2022,1581,NA,Office Supplies,1491.29
ORD-5779,29-08-2022,1261,LATAM,Furniture,1012.85
ORD-5780,29-08-2022,2363,LATAM,Office Supplies,1631.84
ORD-5781,29-08-2022,2331,LATAM,Technology,1495.53
ORD-5782,29-08-2022,1244,LATAM,Technology,60.55
ORD-5783,29-08-2022,2538,APAC,Office Supplies,1267.87
ORD-5784,29-08-2022,2360,EMEA,Technology,884.41
ORD-5785,30-08-2022,2598,LATAM,Furniture,924.13
ORD-5786,30-08-2022,1560,NA,Furniture,1640.38
ORD-5787,30-08-2022,2099,NA,Office Supplies,1104.26
ORD-5788,30-08-2022,2903,EMEA,Technology,1773.53
ORD-5789,30-08-2022,1174,APAC,Technology,1431.36
ORD-5790,30-08-2022,1108,EMEA,Office Supplies,1114.62
ORD-5791,30-08-2022,1182,LATAM,Office Supplies,1513.99
ORD-5792,30-08-2022,1191,APAC,Technology,95.93
ORD-5793,30-08-2022,1064,APAC,Office Supplies,73.63
ORD-5794,30-08-2022,2872,LATAM,Furniture,185.03
ORD-5795,30-08-2022,1962,NA,Technology,886.38
ORD-5796,30-08-2022,2497,LATAM,Office Supplies,486.19
ORD-5797,30-08-2022,2806,EMEA,Office Supplies,1968.84
ORD-5798,30-08-2022,2123,LATAM,Office Supplies,1093.73
ORD-5799,30-08-2022,2567,NA,Technology,1331.58
ORD-5800,30-08-2022,1863,LATAM,Furniture,572.06
ORD-5801,30-08-2022,2151,EMEA,Furniture,657.16
ORD-5802,30-08-2022,2475,EMEA,Technology,684.21
ORD-5803,30-08-2022,2937,NA,Office Supplies,1403.5
ORD-5804,30-08-2022,1368,EMEA,Technology,957.94
ORD-5805,30-08-2022,1850,EMEA,Technology,1045.01
ORD-5806,30-08-2022,1042,LATAM,Office Supplies,1192.17
ORD-5807,30-08-2022,2907,APAC,Technology,1542.25
ORD-5808,30-08-2022,2442,EMEA,Furniture,198.93
ORD-5809,31-08-2022,1487,EMEA,Technology,1558.21
ORD-5810,31-08-2022,1077,NA,Office Supplies,1135.21
ORD-5811,31-08-2022,1825,NA,Technology,1344.81
ORD-5812,31-08-2022,2824,LATAM,Furniture,668.55
ORD-5813,31-08-2022,2293,LATAM,Technology,830.59
ORD-5814,31-08-2022,1673,EMEA,Technology,477.71
ORD-5815,31-08-2022,1700,APAC,Technology,1959.01
ORD-5816,31-08-2022,1758,APAC,Technology,1004.07
ORD-5817,31-08-2022,2923,LATAM,Office Supplies,1992.23
ORD-5818,31-08-2022,1727,NA,Furniture,989.78
ORD-5819,31-08-2022,2338,EMEA,Furniture,455.11
ORD-5820,31-08-2022,1924,EMEA,Furniture,1024.76
ORD-5821,31-08-2022,2874,APAC,Technology,98.4
ORD-5822,31-08-2022,1901,LATAM,Furniture,1811.44
ORD-5823,31-08-2022,1888,APAC,Office Supplies,1640.73
ORD-5824,31-08-2022,1992,APAC,Technology,1457.12
ORD-5825,31-08-2022,2968,LATAM,Technology,1227.46
ORD-5826,31-08-2022,2191,NA,Furniture,1168.07
ORD-5827,31-08-2022,1338,EMEA,Technology,1993.52
ORD-5828,31-08-2022,1192,NA,Technology,570.43
ORD-5829,31-08-2022,2476,LATAM,Furniture,1563.78
ORD-5830,31-08-2022,1282,LATAM,Office Supplies,1171.18
